input_size,comp,swap,basic,time,mem
100,1949,275,6673,1034500,5692
101,1993,289,6772,1027667,2188
102,1995,282,6829,1019500,1756
103,2031,279,6920,1031625,1772
104,2059,293,7003,1064292,1780
105,2087,309,7086,1079584,2324
106,2119,322,7173,1072417,1820
107,2137,321,7246,1077167,1836
108,2129,290,7293,1076792,1844
109,2179,315,7398,1097375,3075
110,2207,316,7481,1104125,1876
111,2211,322,7540,1089625,1892
112,2245,319,7629,1098500,1900
113,2269,324,7708,1110792,1940
114,2291,324,7785,1122583,1948
115,2329,342,7878,1132459,1964
116,2333,330,7937,1155958,1972
117,2355,329,8014,1151166,1996
118,2377,347,8091,1180417,2004
119,2399,332,8168,1187292,2020
120,2415,327,8239,1197916,2028
121,2441,344,8320,1206000,2060
122,2467,341,8401,1236125,2068
123,2523,356,8512,1227917,2084
124,2521,366,8565,1249459,2092
125,2571,366,8670,1261917,2116
126,2579,367,8733,1277167,2124
127,2603,366,8812,1281167,2140
128,2649,376,8913,1315291,2148
129,2644,367,8969,1309500,2660
130,2685,388,9071,1333834,2256
131,2710,393,9157,1337708,2272
132,2717,384,9225,1350208,2252
133,2740,391,9309,1405584,2304
134,2771,396,9401,1379166,2312
135,2808,407,9499,1396458,2328
136,2833,413,9585,1416083,2336
137,2844,394,9657,1422125,2368
138,2881,420,9755,1501542,2376
139,2894,408,9829,1450667,2392
140,2917,421,9913,1461333,2400
141,2952,433,10009,1475709,2424
142,2991,438,10109,1484958,2432
143,3006,435,10185,1518542,2448
144,3047,441,10287,1513625,2456
145,3086,448,10387,1524708,2496
146,3073,448,10435,1537291,2504
147,3136,460,10559,1555625,2520
148,3105,443,10589,1649917,2528
149,3192,469,10737,1583917,2552
150,3193,471,10799,1608584,2560
151,3210,467,10877,1609250,2576
152,3233,463,10961,1620791,2584
153,3254,465,11043,1719125,2616
154,3301,468,11151,1644333,2624
155,3310,479,11221,1665750,2640
156,3349,486,11321,1687834,2648
157,3344,493,11377,1717917,2672
158,3415,490,11509,1798000,2680
159,3452,518,11607,1731500,2696
160,3463,498,11679,1729792,2704
161,3482,499,11759,1745666,2752
162,3505,522,11843,1776917,2760
163,3496,501,11895,1849125,2776
164,3567,551,12027,1825333,2784
165,3588,530,12109,1805666,2808
166,3589,523,12171,1820625,2816
167,3622,528,12265,1835209,2832
168,3681,550,12385,1947500,2840
169,3700,540,12465,1869583,2872
170,3715,551,12541,1872125,2880
171,3756,557,12643,1903750,2896
172,3785,554,12733,1915875,2904
173,3796,550,12805,2014417,2928
174,3833,568,12903,1950542,2936
175,3826,545,12957,1931750,2952
176,3857,555,13049,1934500,2960
177,3894,571,13147,1965000,3000
178,3923,568,13237,2032084,3008
179,3954,583,13329,2014750,3024
180,3997,588,13433,2022916,3032
181,4006,580,13503,2034084,3056
182,4047,602,13605,2046500,3064
183,4058,580,13677,2188667,3080
184,4071,614,13751,2074375,3088
185,4098,610,13839,2074625,3120
186,4111,602,13913,2067667,3128
187,4158,607,14021,2091125,3144
188,4203,633,14127,2222625,3152
189,4196,614,14181,2145958,3176
190,4251,601,14297,2127958,3184
191,4270,629,14377,2155958,3200
192,4309,634,14477,2170666,3208
193,4316,621,14545,2244792,3264
194,4355,644,14645,2202709,3272
195,4378,628,14729,2194500,3288
196,4383,630,14795,2208458,3296
197,4426,645,14899,2223209,3320
198,4467,651,15001,2394708,3328
199,4474,651,15069,2273667,3344
200,4517,646,15173,2268000,3352
201,4530,666,15247,2283292,3384
202,4547,672,15325,2293416,3392
203,4568,671,15407,2408667,3408
204,4651,694,15551,2379584,3416
205,4648,694,15609,2333750,3440
206,4635,651,15657,2341750,3448
207,4684,693,15767,2349541,3464
208,4719,685,15863,2383667,3472
209,4768,700,15973,2393958,3512
210,4789,703,16055,2433792,3520
211,4834,718,16161,2424708,3536
212,4833,714,16221,2428500,3544
213,4846,714,16295,2465167,3568
214,4869,718,16379,2489750,3576
215,4918,726,16489,2473458,3592
216,4921,731,16553,2482625,3600
217,4974,740,16667,2486250,3632
218,4993,725,16747,2503958,3640
219,4984,730,16799,2532000,3656
220,5057,741,16933,2521166,3664
221,5018,740,16955,2534250,3688
222,5099,767,17097,2553917,3696
223,5134,740,17193,2623625,3712
224,5143,758,17263,2612667,3720
225,5160,738,17341,2594917,3768
226,5215,771,17457,2613667,3776
227,5228,758,17531,2619916,3792
228,5241,768,17605,2692834,3800
229,5304,801,17729,2712417,3824
230,5327,793,17813,2757500,3832
231,5330,787,17877,2690167,3848
232,5365,776,17973,2703791,3856
233,5396,805,18065,2835583,3888
234,5445,810,18175,2748666,3896
235,5458,785,18249,2734917,3912
236,5487,815,18339,2756542,3920
237,5494,818,18407,2764292,3944
238,5563,827,18537,2778708,3952
239,5558,795,18593,2900583,3968
240,5593,822,18689,2820833,3976
241,5606,821,18763,2832042,4016
242,5655,831,18873,2838792,4024
243,5658,828,18937,2854875,4040
244,5685,828,19025,2871417,4048
245,5738,840,19139,2854500,4072
246,5723,849,19185,2892333,4080
247,5754,840,19277,2878958,4096
248,5793,850,19377,2897334,4104
249,5822,857,19467,2952708,4136
250,5857,850,19563,2922042,4144
251,5868,846,19635,2943334,4160
252,5917,853,19745,2959542,4168
253,5938,861,19827,2963000,4192
254,5949,861,19899,3068583,4200
255,5986,866,19997,2994666,4216
256,5991,851,20063,2985667,4224
257,6043,859,20182,3008584,4744
258,6085,876,20291,3151958,4312
259,6095,895,20368,3067167,4328
260,6171,908,20511,3107459,4336
261,6151,906,20558,3120833,4360
262,6207,889,20681,3118000,4368
263,6219,910,20760,3191041,4384
264,6235,908,20843,3153500,4392
265,6293,932,20968,3171375,4424
266,6289,924,21031,3192625,4432
267,6317,934,21126,3288917,4448
268,6373,963,21249,3229208,4456
269,6391,930,21334,3233833,4480
270,6373,905,21383,3234667,4488
271,6425,940,21502,3309667,4504
272,6511,954,21655,3259208,4512
273,6511,930,21722,3278500,4552
274,6515,971,21793,3296500,4560
275,6565,958,21910,3603583,4576
276,6577,966,21989,3312375,4584
277,6627,989,22106,3328375,4608
278,6651,1001,22197,3350250,4616
279,6689,1010,22302,3358750,4632
280,6715,990,22395,3404375,4640
281,6733,1002,22480,3382417,4672
282,6761,1006,22575,3413417,4680
283,6795,1003,22676,3416167,4696
284,6833,1019,22781,3589292,4704
285,6835,1007,22850,3445166,4728
286,6903,1022,22985,3479208,4736
287,6923,1030,23072,3484459,4752
288,6921,1021,23137,3604542,4760
289,6987,1039,23270,3535625,4808
290,6995,1046,23345,3538041,4816
291,7015,1045,23432,3552083,4832
292,7019,1030,23503,3574333,4840
293,7065,1041,23616,3605042,4864
294,7103,1055,23721,3592250,4872
295,7141,1051,23826,3607625,4888
296,7155,1063,23907,3624334,4896
297,7195,1083,24014,3777625,4928
298,7211,1063,24097,3653667,4936
299,7227,1073,24180,3664625,4952
300,7227,1041,24247,3684125,4960
301,7311,1085,24398,3935625,4984
302,7335,1098,24489,3757875,4992
303,7325,1087,24546,3734417,5008
304,7419,1125,24707,3763542,5016
305,7369,1079,24724,3763042,5056
306,7471,1119,24893,3862750,5064
307,7491,1135,24980,3821792,5080
308,7471,1109,25027,3836375,5088
309,7555,1130,25178,3837750,5112
310,7577,1125,25267,3925875,5120
311,7615,1131,25372,3879500,5136
312,7667,1129,25491,3856416,5144
313,7629,1113,25520,3871500,5176
314,7681,1147,25639,4154541,5184
315,7727,1155,25752,3956792,5200
316,7763,1166,25855,3959209,5208
317,7735,1125,25894,3923250,5232
318,7831,1170,26057,4036208,5240
319,7817,1152,26110,3983542,5256
320,7871,1156,26231,3975542,5264
321,7891,1173,26318,3999208,5320
322,7913,1182,26407,4015584,5328
323,7933,1164,26494,4139458,5344
324,7987,1202,26615,4072791,5352
325,7999,1194,26694,4079125,5376
326,8085,1213,26847,4100250,5384
327,8027,1189,26856,4330250,5400
328,8105,1213,27001,4167959,5408
329,8109,1205,27072,4151250,5440
330,8165,1214,27195,4163583,5448
331,8155,1199,27252,4173084,5464
332,8209,1229,27373,4217125,5472
333,8245,1227,27476,4190458,5496
334,8293,1232,27591,4202125,5504
335,8295,1215,27660,4201458,5520
336,8337,1247,27769,4220792,5528
337,8327,1224,27826,4243125,5568
338,8405,1262,27971,4284458,5576
339,8403,1262,28036,4267292,5592
340,8445,1237,28145,4481042,5600
341,8479,1257,28246,4303083,5624
342,8511,1284,28345,4339084,5632
343,8505,1247,28406,4336916,5648
344,8577,1288,28545,4535625,5656
345,8571,1252,28606,4383209,5688
346,8571,1288,28673,4382167,5696
347,8653,1309,28822,4423375,5712
348,8697,1285,28933,4475667,5720
349,8673,1271,28976,4492083,5744
350,8737,1298,29107,4445833,5752
351,8785,1329,29222,4469667,5768
352,8773,1296,29277,4457792,5776
353,8839,1300,29410,4788416,5824
354,8837,1323,29475,4503916,5832
355,8897,1322,29602,4511583,5848
356,8909,1338,29681,4540292,5856
357,8989,1354,29828,5168916,5880
358,8971,1321,29877,4585792,5888
359,9019,1340,29992,4555083,5904
360,9053,1342,30093,4564792,5912
361,9075,1372,30182,4599250,5944
362,9091,1354,30265,4662792,5952
363,9079,1350,30320,4629084,5968
364,9121,1367,30429,4646583,5976
365,9173,1352,30548,4646083,6000
366,9207,1377,30649,4861584,6008
367,9213,1360,30722,4669208,6024
368,9271,1383,30847,4696209,6032
369,9279,1402,30922,4735875,6072
370,9333,1410,31043,5474833,6080
371,9377,1387,31154,4808208,6096
372,9375,1377,31219,4824791,6104
373,9423,1422,31334,4861958,6128
374,9415,1392,31393,4909500,6136
375,9463,1396,31508,5092625,6152
376,9429,1378,31541,4893792,6160
377,9549,1443,31728,4853042,6192
378,9565,1417,31811,4884708,6200
379,9599,1420,31912,5041958,6216
380,9663,1448,32043,4903041,6224
381,9627,1416,32074,4898375,6248
382,9647,1406,32161,4902917,6256
383,9683,1447,32264,4940709,6272
384,9763,1424,32411,4969375,6280
385,9765,1436,32480,4957834,6344
386,9809,1447,32591,4977542,6352
387,9827,1472,32676,4997208,6368
388,9801,1441,32717,5005167,6376
389,9883,1466,32866,5019584,6400
390,9891,1457,32941,5047333,6408
391,9943,1488,33060,5058833,6424
392,10017,1491,33201,5121833,6432
393,9989,1464,33240,5049917,6464
394,10043,1479,33361,5080458,6472
395,10077,1494,33462,5100542,6488
396,10133,1473,33585,5678833,6496
397,10113,1484,33632,5106208,6520
398,10113,1525,33699,5140750,6528
399,10193,1525,33846,5173833,6544
400,10213,1511,33933,5170875,6552
401,10225,1504,34012,5212500,6592
402,10247,1527,34101,5256375,6600
403,10295,1526,34216,5208000,6616
404,10369,1551,34357,5256875,6624
405,10323,1527,34378,5273959,6648
406,10403,1564,34525,5268959,6656
407,10429,1555,34618,5280333,6672
408,10431,1553,34687,5301500,6680
409,10483,1529,34806,5804833,6712
410,10515,1571,34905,5326584,6720
411,10497,1561,34954,5362625,6736
412,10557,1576,35081,5340125,6744
413,10629,1606,35220,5730750,6768
414,10651,1573,35309,5453792,6776
415,10639,1590,35364,5411500,6792
416,10687,1611,35479,5427875,6800
417,10703,1611,35562,5433750,6848
418,10807,1616,35733,5508750,6856
419,10753,1593,35746,5481708,6872
420,10803,1629,35863,5490833,6880
421,10735,1585,35862,5473916,6904
422,10911,1646,36105,5949458,6912
423,10877,1614,36138,5579292,6928
424,10959,1668,36287,5592958,6936
425,10965,1623,36360,5599667,6968
426,11009,1652,36471,5920917,6976
427,11007,1644,36536,5612583,6992
428,11045,1669,36641,5617459,7000
429,11075,1664,36738,5637167,7024
430,11111,1649,36841,5602375,7032
431,11103,1638,36900,5720666,7048
432,11171,1650,37035,5629917,7056
433,11163,1692,37094,5689917,7096
434,11179,1673,37177,5642583,7104
435,11243,1701,37308,5812750,7120
436,11297,1663,37429,5670375,7128
437,11361,1681,37560,5682375,7152
438,11331,1707,37597,5707709,7160
439,11415,1716,37748,6275167,7176
440,11435,1713,37835,5777334,7184
441,11459,1719,37926,5777583,7216
442,11481,1696,38015,5765250,7224
443,11517,1732,38118,5860792,7240
444,11535,1711,38203,5876125,7248
445,11485,1707,38220,5797209,7272
446,11573,1706,38375,5830791,7280
447,11615,1707,38484,5889791,7296
448,11655,1733,38591,6070916,7304
449,11671,1728,38674,5884625,7360
450,11707,1713,38777,5920125,7368
451,11733,1752,38870,5969375,7384
452,11777,1746,38981,6653750,7392
453,11759,1740,39030,5979084,7416
454,11837,1739,39175,5949667,7424
455,11851,1751,39256,5996042,7440
456,11845,1769,39317,6016583,7448
457,11907,1789,39446,6044875,7480
458,11933,1764,39539,6024917,7488
459,11957,1783,39630,6028708,7504
460,12023,1800,39763,6073541,7512
461,12033,1797,39840,6450083,7536
462,12085,1804,39959,6066833,7544
463,12105,1809,40046,6115333,7560
464,12109,1811,40117,6134667,7568
465,12127,1792,40202,7148667,7608
466,12157,1795,40299,6184666,7616
467,12151,1807,40360,6155458,7632
468,12261,1820,40537,6196583,7640
469,12273,1815,40616,6213542,7664
470,12297,1851,40707,6257833,7672
471,12329,1841,40806,6241375,7688
472,12373,1846,40917,6255584,7696
473,12383,1842,40994,6268667,7728
474,12371,1814,41049,6304917,7736
475,12425,1859,41170,6286584,7752
476,12495,1864,41307,6261500,7760
477,12533,1855,41412,6271417,7784
478,12509,1850,41455,7267459,7792
479,12525,1852,41538,6316042,7808
480,12611,1877,41691,6364583,7816
481,12623,1877,41770,6368042,7864
482,12637,1850,41851,6378250,7872
483,12719,1879,42000,6434292,7888
484,12761,1886,42109,6454709,7896
485,12771,1890,42186,6483791,7920
486,12763,1903,42245,6500333,7928
487,12867,1899,42416,6503750,7944
488,12803,1892,42419,6500250,7952
489,12859,1911,42542,6494958,7984
490,12821,1905,42571,6504250,7992
491,12939,1907,42756,7318125,8008
492,12941,1925,42825,6534125,8016
493,13027,1923,42978,6505708,8040
494,12981,1922,42999,6557833,8048
495,13055,1918,43140,7007125,8064
496,13045,1930,43197,6666417,8072
497,13099,1927,43318,6594333,8112
498,13095,1941,43381,6632959,8120
499,13127,1911,43480,6637375,8136
500,13207,1972,43627,6657833,8144
501,13173,1932,43660,6635125,8168
502,13239,1957,43793,6670917,8176
503,13245,1920,43866,6694125,8192
504,13313,1968,44001,7950708,8200
505,13311,1957,44066,6745958,8232
506,13409,2005,44231,6829458,8240
507,13449,1984,44338,6765916,8256
508,13441,1965,44397,6832292,8264
509,13459,1989,44482,6805792,8288
510,13515,1966,44605,6773708,8296
511,13499,1979,44656,6819750,8312
512,13559,1998,44783,6844709,8320
513,13592,1998,44889,7105000,8848
514,13631,2012,45001,7147208,8444
515,13652,2032,45095,7173917,8460
516,13663,2008,45179,8053291,8468
517,13724,2003,45313,7217833,8492
518,13755,2018,45417,7186375,8500
519,13758,2042,45493,7226666,8516
520,13859,2055,45667,7487584,8524
521,13858,2043,45739,7240500,8556
522,13869,2074,45823,7433000,8564
523,13938,2049,45965,7321291,8580
524,13975,2031,46075,7454625,8588
525,13974,2085,46147,7364125,8612
526,13949,2078,46195,7431834,8620
527,14074,2097,46393,7886917,8636
528,14091,2108,46483,7499042,8644
529,14134,2102,46599,7417875,8684
530,14147,2095,46685,7525916,8692
531,14176,2096,46787,7676416,8708
532,14169,2128,46853,7493042,8716
533,14176,2099,46933,7506667,8740
534,14265,2143,47095,8263958,8748
535,14270,2088,47173,7579584,8764
536,14289,2119,47265,7579166,8772
537,14362,2138,47411,7587417,8804
538,14369,2156,47491,7868792,8812
539,14366,2153,47561,7679750,8828
540,14463,2164,47731,7617292,8836
541,14448,2173,47789,7605167,8860
542,14525,2155,47939,7699958,8868
543,14538,2170,48025,7737917,8884
544,14507,2130,48067,7677208,8892
545,14592,2152,48225,9291792,8940
546,14653,2187,48359,7755750,8948
547,14628,2194,48407,7781416,8964
548,14731,2233,48583,7834375,8972
549,14700,2210,48625,7883208,8996
550,14755,2205,48753,7957000,9004
551,14742,2221,48813,7858125,9020
552,14863,2236,49007,8341417,9028
553,14868,2222,49085,7951208,9060
554,14851,2212,49141,7907333,9068
555,14896,2230,49259,7924208,9084
556,14957,2255,49393,8152792,9092
557,14972,2239,49481,7910708,9116
558,15037,2265,49619,8016500,9124
559,15048,2247,49703,8029750,9140
560,15121,2225,49849,8062625,9148
561,15130,2287,49931,7997958,9188
562,15175,2289,50049,8056625,9196
563,15194,2288,50141,8711083,9212
564,15209,2280,50229,8044209,9220
565,15284,2292,50377,8090166,9244
566,15295,2293,50461,8053083,9252
567,15248,2259,50487,8188542,9268
568,15385,2324,50697,8128584,9276
569,15420,2347,50805,8069000,9308
570,15411,2297,50869,8986125,9316
571,15446,2340,50977,8120916,9332
572,15473,2286,51077,8171875,9340
573,15514,2349,51191,8153667,9364
574,15517,2320,51267,8196583,9372
575,15538,2343,51361,8173667,9388
576,15595,2333,51491,8244833,9396
577,15658,2331,51627,9100000,9452
578,15659,2338,51701,8245292,9460
579,15656,2337,51771,8238792,9476
580,15655,2365,51843,8305417,9484
581,15796,2387,52057,8606417,9508
582,15825,2411,52159,8332541,9516
583,15830,2401,52237,8378334,9532
584,15867,2399,52347,8394416,9540
585,15886,2382,52439,8502708,9572
586,15837,2358,52463,8444458,9580
587,15964,2419,52663,8538916,9596
588,15991,2421,52763,9533875,9604
589,16016,2421,52861,8472709,9628
590,16051,2397,52969,8608541,9636
591,16012,2378,53003,8508084,9652
592,16047,2382,53111,8756541,9660
593,16178,2453,53315,8591291,9700
594,16213,2447,53423,8695458,9708
595,16224,2442,53507,8598458,9724
596,16161,2425,53517,8641917,9732
597,16264,2451,53693,8587584,9756
598,16263,2445,53765,8566958,9764
599,16342,2482,53917,9614542,9780
600,16403,2496,54051,8614250,9788
601,16432,2486,54153,8667125,9820
602,16477,2530,54271,8672000,9828
603,16478,2536,54345,8830250,9844
604,16499,2448,54439,8694333,9852
605,16490,2480,54503,8740416,9876
606,16571,2475,54657,10600125,9884
607,16558,2454,54717,8763458,9900
608,16623,2490,54855,8771333,9908
609,16698,2549,55003,8844166,9956
610,16685,2520,55063,9036625,9964
611,16650,2490,55101,8833334,9980
612,16767,2547,55291,8937666,9988
613,16780,2553,55377,8945083,10012
614,16827,2522,55497,8908666,10020
615,16818,2580,55561,8969917,10036
616,16899,2559,55715,8991833,10044
617,16892,2533,55781,9925917,10076
618,16895,2548,55857,9000959,10084
619,16968,2563,56003,8966667,10100
620,16967,2566,56075,9040416,10108
621,17026,2555,56207,9236500,10132
622,17069,2592,56323,9046209,10140
623,17092,2560,56419,9051958,10156
624,17063,2550,56463,9652000,10164
625,17196,2577,56669,9134208,10204
626,17211,2590,56757,9100584,10212
627,17164,2575,56783,9075334,10228
628,17177,2568,56869,9497292,10236
629,17290,2635,57055,9119250,10260
630,17317,2594,57155,9132250,10268
631,17330,2587,57241,9185208,10284
632,17363,2628,57347,9222500,10292
633,17430,2619,57487,9191208,10324
634,17437,2631,57567,9196708,10332
635,17484,2646,57687,9488125,10348
636,17543,2639,57819,9298166,10356
637,17548,2648,57897,9293166,10380
638,17563,2660,57985,9312958,10388
639,17658,2653,58153,9308584,10404
640,17643,2622,58211,9301833,10412
641,17648,2648,58289,9410709,10476
642,17673,2650,58387,11574125,10484
643,17728,2651,58515,9460417,10500
644,17749,2655,58609,9416291,10508
645,17808,2667,58741,9396375,10532
646,17855,2688,58861,9804750,10540
647,17938,2749,59017,9523458,10556
648,17867,2684,59019,9524166,10564
649,17882,2664,59107,10053458,10596
650,17959,2709,59257,9574416,10604
651,17948,2684,59319,9572791,10620
652,18043,2704,59487,9570833,10628
653,18084,2725,59601,10103875,10652
654,18095,2754,59685,9682584,10660
655,18114,2736,59777,9613500,10676
656,18133,2727,59869,9679750,10684
657,18186,2725,59995,9683125,10724
658,18263,2764,60145,9676541,10732
659,18204,2718,60159,9714625,10748
660,18271,2769,60299,11937291,10756
661,18308,2778,60409,9781042,10780
662,18329,2779,60503,9766542,10788
663,18362,2794,60609,9737375,10804
664,18353,2744,60673,10130000,10812
665,18450,2768,60843,9759458,10844
666,18473,2788,60939,9790750,10852
667,18482,2775,61021,10654459,10868
668,18537,2799,61149,9909208,10876
669,18568,2793,61253,9834542,10900
670,18621,2783,61379,9822917,10908
671,18646,2820,61477,10305667,10924
672,18683,2839,61587,9872292,10932
673,18742,2837,61719,9928958,10980
674,18701,2826,61751,9958625,10988
675,18752,2839,61875,10086291,11004
676,18819,2846,62015,10023458,11012
677,18872,2904,62141,10002792,11036
678,18891,2858,62233,11331125,11044
679,18886,2834,62301,10024542,11060
680,18965,2880,62453,10048500,11068
681,19042,2894,62603,10175375,11100
682,18983,2890,62617,10222333,11108
683,19034,2886,62741,10084333,11124
684,19045,2860,62825,10101958,11132
685,19084,2893,62937,11252750,11156
686,19073,2860,62999,10182333,11164
687,19214,2913,63213,10177916,11180
688,19191,2867,63263,10189000,11188
689,19242,2922,63387,10333292,11228
690,19299,2931,63517,10224542,11236
691,19258,2901,63549,10184333,11252
692,19297,2902,63661,10218708,11260
693,19366,2930,63803,10321458,11284
694,19403,2943,63913,10248041,11292
695,19454,2953,64037,10281500,11308
696,19431,2937,64087,11289375,11316
697,19444,2909,64173,10398709,11348
698,19487,2976,64289,10360375,11356
699,19532,2910,64407,10430750,11372
700,19585,2933,64533,10482375,11380
701,19562,2970,64583,10430958,11404
702,19671,2952,64765,10395792,11412
703,19662,2953,64829,11403875,11428
704,19701,2975,64941,10473292,11436
705,19670,2952,64983,10484625,11492
706,19723,2954,65109,10478958,11500
707,19806,2962,65265,10924083,11516
708,19873,3023,65405,10563083,11524
709,19854,2988,65459,10580125,11548
710,19915,2997,65593,10585375,11556
711,19922,3011,65673,10554542,11572
712,19989,3038,65813,10564041,11580
713,19930,2988,65827,10600333,11612
714,20013,2996,65983,11407250,11620
715,20006,3031,66049,10609375,11636
716,20041,3022,66157,10647792,11644
717,20110,3024,66299,10729584,11668
718,20155,3056,66417,10761834,11676
719,20266,3070,66601,10742583,11692
720,20167,3064,66575,10750166,11700
721,20226,3039,66707,12158750,11740
722,20321,3066,66875,10825000,11748
723,20328,3080,66955,10734750,11764
724,20345,3100,67045,10794834,11772
725,20360,3059,67133,11144958,11796
726,20327,3051,67173,10904833,11804
727,20468,3084,67387,10952958,11820
728,20453,3081,67445,11029875,11828
729,20514,3060,67579,11008583,11860
730,20533,3077,67671,11014417,11868
731,20638,3111,67849,10963416,11884
732,20605,3124,67889,11373833,11892
733,20652,3104,68009,10950333,11916
734,20683,3131,68113,10961958,11924
735,20694,3081,68197,10992209,11940
736,20713,3094,68289,11058917,11948
737,20732,3094,68381,11025208,11996
738,20803,3142,68525,11037500,12004
739,20772,3104,68567,14131083,12020
740,20873,3136,68741,11086042,12028
741,20920,3145,68861,11118583,12052
742,20895,3108,68909,11102583,12060
743,20948,3114,69035,11639708,12076
744,20965,3182,69125,11162208,12084
745,21076,3191,69309,11262084,12116
746,21053,3142,69359,11179583,12124
747,21118,3181,69497,11235917,12140
748,21139,3174,69591,11179416,12148
749,21188,3205,69713,11213958,12172
750,21227,3192,69825,11745875,12180
751,21216,3221,69887,11307916,12196
752,21247,3168,69991,11313375,12204
753,21344,3210,70161,11335292,12244
754,21301,3179,70191,11434125,12252
755,21336,3225,70299,11322250,12268
756,21467,3261,70503,11392250,12276
757,21440,3233,70549,14221541,12300
758,21357,3222,70539,11456042,12308
759,21484,3208,70739,11544416,12324
760,21509,3260,70837,11480458,12332
761,21552,3221,70953,11704375,12364
762,21603,3252,71077,11481542,12372
763,21662,3259,71209,11521584,12388
764,21689,3278,71309,11493792,12396
765,21648,3217,71341,11575875,12420
766,21719,3239,71485,11616000,12428
767,21774,3252,71613,11612292,12444
768,21773,3250,71685,12821542,12452
769,21818,3298,71803,11617666,12524
770,21799,3298,71857,11664542,12532
771,21866,3279,71997,11630792,12548
772,21899,3298,72103,11639000,12556
773,21934,3265,72211,11703625,12580
774,21905,3259,72255,11736041,12588
775,22012,3270,72435,12784792,12604
776,21981,3270,72477,11719042,12612
777,22044,3325,72613,11803708,12644
778,22121,3322,72763,11755541,12652
779,22106,3318,72821,11877375,12668
780,22139,3328,72927,11747083,12676
781,22142,3339,73003,11745958,12700
782,22251,3320,73185,12989584,12708
783,22240,3334,73247,11824083,12724
784,22321,3330,73401,11869583,12732
785,22416,3409,73569,11841083,12772
786,22311,3347,73537,12301292,12780
787,22384,3362,73683,11835291,12796
788,22405,3373,73777,11823958,12804
789,22484,3401,73929,11883333,12828
790,22479,3342,73997,11865167,12836
791,22544,3394,74135,11879500,12852
792,22599,3392,74263,11915250,12860
793,22606,3394,74343,13377792,12892
794,22659,3445,74469,11964791,12900
795,22618,3374,74501,11930750,12916
796,22653,3411,74609,11976916,12924
797,22746,3434,74775,12575167,12948
798,22707,3419,74809,12064500,12956
799,22830,3455,75005,12012292,12972
800,22843,3423,75091,12025792,12980
801,22858,3444,75179,12227083,13028
802,22889,3451,75283,12091125,13036
803,22884,3480,75351,12112125,13052
804,22881,3417,75421,12827209,13060
805,23010,3483,75623,12169375,13084
806,23049,3486,75735,12182000,13092
807,23034,3462,75793,12182584,13108
808,23085,3489,75917,12276875,13116
809,23086,3454,75991,12186334,13148
810,23095,3512,76073,12227667,13156
811,23172,3492,76223,15182333,13172
812,23205,3474,76329,12274708,13180
813,23318,3505,76515,12286542,13204
814,23299,3526,76569,12336584,13212
815,23258,3483,76601,13042584,13228
816,23351,3532,76767,12393084,13236
817,23366,3485,76855,12400500,13276
818,23391,3532,76953,14350541,13284
819,23490,3544,77125,12576583,13300
820,23457,3531,77165,12496458,13308
821,23494,3531,77275,12439959,13332
822,23561,3573,77415,13405958,13340
823,23544,3553,77471,12435708,13356
824,23549,3487,77549,12405209,13364
825,23642,3571,77715,12467959,13396
826,23613,3552,77759,12606500,13404
827,23744,3590,77963,12839667,13420
828,23711,3595,78003,12519917,13428
829,23710,3582,78075,14191583,13452
830,23743,3531,78181,12541292,13460
831,23880,3565,78391,12591917,13476
832,23859,3565,78443,12590125,13484
833,23872,3550,78529,13040208,13540
834,23963,3612,78693,12647209,13548
835,24032,3633,78835,12679292,13564
836,24001,3652,78877,14088000,13572
837,24044,3617,78993,12822500,13596
838,24083,3629,79105,12782875,13604
839,24078,3652,79173,12825458,13620
840,24039,3609,79207,13063167,13628
841,24188,3666,79429,12828917,13660
842,24243,3669,79557,12875541,13668
843,24260,3657,79647,12778500,13684
844,24237,3630,79697,12885333,13692
845,24286,3664,79819,12844375,13716
846,24281,3614,79887,12795208,13724
847,24370,3647,80049,14857833,13740
848,24433,3736,80185,12931166,13748
849,24464,3678,80289,12910084,13788
850,24457,3690,80355,13130500,13796
851,24518,3738,80489,12997292,13812
852,24559,3738,80603,12996875,13820
853,24514,3642,80631,12936333,13844
854,24591,3699,80781,13789792,13852
855,24586,3719,80849,13069833,13868
856,24663,3736,80999,13051000,13876
857,24728,3757,81137,14707292,13908
858,24683,3701,81165,13207375,13916
859,24800,3733,81355,13006375,13932
860,24691,3713,81319,13041750,13940
861,24788,3716,81489,14086125,13964
862,24861,3793,81635,13083292,13972
863,24856,3780,81703,13165750,13988
864,24867,3720,81787,13089375,13996
865,24950,3767,81943,13294000,14044
866,25029,3785,82095,13252541,14052
867,25020,3735,82159,13267292,14068
868,25071,3804,82283,16930667,14076
869,25084,3785,82369,13288083,14100
870,25181,3836,82539,13335750,14108
871,25136,3844,82567,13364875,14124
872,25175,3803,82679,13857792,14132
873,25208,3793,82785,13351750,14164
874,25275,3846,82925,13281250,14172
875,25258,3797,82981,13292292,14188
876,25263,3778,83059,13455666,14196
877,25302,3837,83171,13354584,14220
878,25391,3801,83333,13430583,14228
879,25396,3821,83411,13784834,14244
880,25463,3864,83551,13525500,14252
881,25446,3808,83607,13590292,14292
882,25505,3874,83739,13667375,14300
883,25496,3800,83803,13891708,14316
884,25559,3820,83939,13997834,14324
885,25620,3887,84073,13759167,14348
