input_size,comp,swap,basic,time,mem
2630,59420,7182,133477,38698493,2304
2631,60509,7195,135140,39179565,2220
2632,60191,7163,134472,39956337,2332
2633,58690,7183,132343,39376447,2220
2634,63155,7083,138462,41016620,2360
2635,60730,7166,135304,39867602,2276
2636,56758,7216,129673,37997143,2136
2637,67287,7105,144824,43605405,2584
2638,58801,7164,132417,48680822,2584
2639,57463,7213,130660,43757719,2248
2640,60165,7166,134457,43434853,2276
2641,62975,7088,138184,50561555,2556
2642,69100,7100,147451,50368639,2332
2643,62202,7148,137409,54572300,2276
2644,70588,6997,149105,51159159,2724
2645,59568,7186,133691,41525029,2360
2646,61499,7160,136413,47202504,2612
2647,62522,7186,138126,44326562,2248
2648,61881,7269,137689,41164415,2388
2649,60119,7204,134642,39201774,2136
2650,60297,7220,134964,39663381,2472
2651,59083,7264,133421,39372383,2164
2652,63474,7248,139912,41966681,2500
2653,66382,7086,143306,42254661,2388
2654,59273,7223,133481,39295531,2444
2655,62899,7242,139013,43072589,2444
2656,62765,7232,138753,41259002,2500
2657,64810,7067,140773,41629995,2612
2658,60575,7277,135730,39622237,2220
2659,63812,7184,140032,41358294,2332
2660,58227,7253,132102,38782325,2332
2661,59166,7271,133580,39072699,2556
2662,57563,7307,131383,38403158,2136
2663,66445,7151,143796,43120013,2360
2664,61877,7233,137448,40305727,2248
2665,61635,7274,137364,40425130,2388
2666,63310,7284,139888,41311185,2192
2667,65114,7145,141771,41899849,2472
2668,70462,7193,150098,45161206,2416
2669,63667,7245,140188,41276874,2444
2670,61146,7285,136637,39753566,2192
2671,60238,7310,135467,63694715,2388
2672,62707,7316,139222,40951448,2360
2673,64838,7252,142034,42324056,2220
2674,64965,7233,142088,45189114,2724
2675,62747,7231,138764,43488408,2248
2676,61295,7307,137010,40241165,2556
2677,66628,7229,144559,42681797,2388
2678,61900,7265,137684,44217143,2528
2679,63973,7285,140896,46010771,2360
2680,60538,7323,135964,41572131,2668
2681,59787,7271,134528,39098430,2164
2682,57964,7401,132595,38390025,2164
