input_size,comp,swap,basic,time,mem
100,398,199,2891,208875,3728
101,562,281,3800,256291,2428
102,480,240,3356,223833,2528
103,566,283,3836,260291,2556
104,616,308,4118,274833,2492
105,558,279,3806,255334,2620
106,646,323,4297,290000,2556
107,560,280,3831,254125,2620
108,616,308,4146,280084,2556
109,562,281,3856,261167,2780
110,724,362,4754,326833,2652
111,514,257,3606,242583,2780
112,574,287,3943,264000,2844
113,688,344,4577,312041,2652
114,696,348,4628,318375,2780
115,716,358,4745,327667,2844
116,648,324,4378,298958,2780
117,688,344,4605,318916,2716
118,692,346,4634,324291,2844
119,684,342,4597,313709,2844
120,706,353,4725,323833,2780
121,700,350,4699,321750,2748
122,668,334,4530,311791,2844
123,602,301,4174,288667,2908
124,626,313,4313,294917,2908
125,720,360,4837,335708,2972
126,728,364,4888,337709,2844
127,700,350,4741,327042,2908
128,646,323,4451,307000,2908
129,754,377,5052,354916,2940
130,818,409,5411,375833,3004
131,810,405,5374,375833,2940
132,882,441,5777,402958,3068
133,706,353,4816,339250,3068
134,822,411,5461,379792,3132
135,748,374,5061,356500,3068
136,858,429,5673,398583,3004
137,838,419,5570,386500,3132
138,944,472,6160,437416,3196
139,878,439,5804,412292,3068
140,860,430,5712,406792,3132
141,812,406,5455,377583,3068
142,970,485,6331,454333,3196
143,950,475,6228,435667,3068
144,854,427,5707,405542,3228
145,950,475,6242,439167,3324
146,810,405,5479,386875,3196
147,962,481,6322,446084,3196
148,930,465,6153,437833,3324
149,890,445,5940,421542,3580
150,858,429,5771,414166,3516
151,972,486,6405,460750,3420
152,906,453,6049,427250,3516
153,946,473,6276,451166,3452
154,1062,531,6921,497334,3516
155,932,466,6213,447917,3452
156,998,499,6583,476709,3516
157,910,455,6106,431958,3580
158,1034,517,6795,490000,3516
159,1070,535,7000,510416,3516
160,1096,548,7150,509834,3516
161,1138,569,7388,529542,3516
162,1078,539,7065,507541,3516
163,1092,546,7149,514541,3580
164,1002,501,6661,485917,3580
165,1186,593,7680,557000,3516
166,1076,538,7082,506084,3580
167,1208,604,7815,569834,3708
168,1072,536,7074,512875,3580
169,1148,574,7499,540375,3644
170,1140,570,7462,541917,3644
171,1238,619,8008,582167,3676
172,1102,551,7267,533541,3644
173,1074,537,7120,516917,3868
174,1124,562,7402,540625,3868
175,1194,597,7794,566875,3932
176,1218,609,7933,571458,3932
177,1188,594,7775,559584,3868
178,1268,634,8222,600917,3932
179,1200,600,7855,570209,3868
180,1260,630,8192,596459,3996
181,1318,659,8518,622208,3996
182,1298,649,8415,625083,3868
183,1164,582,7685,566708,3932
184,1260,630,8220,592542,3996
185,1200,600,7897,584792,3932
186,1264,632,8256,599791,3996
187,1276,638,8329,607833,3996
188,1318,659,8567,627750,3932
189,1410,705,9080,660875,4603
190,1364,682,8834,633875,3996
191,1474,737,9446,697375,3964
192,1366,683,8859,642291,4060
193,1398,699,9042,649625,4124
194,1420,710,9170,660459,4060
195,1328,664,8671,626042,4124
196,1262,631,8315,602708,4124
197,1438,719,9290,670084,3996
198,1372,686,8934,639958,4060
199,1384,692,9007,653208,4060
200,1324,662,8684,632875,4188
201,1414,707,9186,660583,4380
202,1354,677,8863,643959,4380
203,1402,701,9134,666291,4380
204,1514,757,9757,707875,4444
205,1506,753,9720,703542,4444
206,1504,752,9716,706875,4380
207,1552,776,9987,734209,4508
208,1636,818,10456,755250,4444
209,1350,675,8890,645291,4444
210,1590,795,10217,746334,4508
211,1472,736,9575,701750,4380
212,1552,776,10022,746250,4508
213,1618,809,10392,766375,4444
214,1690,845,10795,783291,4444
215,1558,779,10076,731250,4508
216,1726,863,11007,813292,4444
217,1772,886,11267,832875,4444
218,1694,847,10845,880542,4572
219,1522,761,9906,732250,4508
220,1580,790,10232,740917,4508
221,1670,835,10734,790208,4636
222,1860,930,11786,880125,4636
223,1768,884,11287,834750,4636
224,1784,892,11382,844875,4636
225,1560,780,10157,752833,4572
226,1722,861,11055,808375,4636
227,1670,835,10776,805292,4572
228,1868,934,11872,878375,4572
229,1752,876,11241,821666,4700
230,1676,838,10830,796083,4636
231,1862,931,11860,874916,4636
232,1878,939,11955,889292,4636
233,1816,908,11621,850708,5052
234,1948,974,12354,910500,4988
235,1902,951,12108,904458,5052
236,2106,1053,13237,987750,5052
237,1782,891,11462,849208,5180
238,2048,1024,12932,951166,4924
239,1828,914,11729,857500,5180
240,1948,974,12396,904459,4988
241,2154,1077,13536,1000167,5116
242,1908,954,12190,902250,5116
243,2224,1112,13935,1031875,4924
244,1834,917,11797,881209,5116
245,2140,1070,13487,1023459,5116
246,2158,1079,13593,995459,4988
247,1994,997,12698,932041,5052
248,2050,1025,13013,951209,5052
249,2060,1030,13075,970667,5180
250,2208,1104,13896,1016833,4988
251,2036,1018,12957,949833,5180
252,2090,1045,13261,986291,4988
253,2132,1066,13499,986291,4924
254,2008,1004,12824,941000,5180
255,2012,1006,12853,951250,5052
256,2104,1052,13366,978750,5052
257,2010,1005,12856,957292,5052
258,2146,1073,13611,1009000,5308
259,2084,1042,13277,997667,5052
260,2046,1023,13075,963416,5244
261,2398,1199,15018,1123667,5116
262,2036,1018,13034,972541,5180
263,2216,1108,14031,1050542,5180
264,2290,1145,14445,1069792,5372
265,2198,1099,13946,1039333,5244
266,2114,1057,13491,1010458,5244
267,2392,1196,15027,1127291,5180
268,2260,1130,14308,1079000,5308
269,2392,1196,15041,1104542,5436
270,2470,1235,15477,1163625,5692
271,2144,1072,13691,1010542,5628
272,2200,1100,14006,1065167,5628
273,2194,1097,13980,1040916,5756
274,2564,1282,16022,1197291,5692
275,2310,1155,14632,1092667,5564
276,2298,1149,14573,1076875,5564
277,2290,1145,14536,1080166,5756
278,2594,1297,16215,1190250,5628
279,2670,1335,16640,1247667,5628
280,2070,1035,13347,998375,5692
281,2514,1257,15796,1197583,5692
282,2432,1216,15352,1139291,5628
283,2558,1279,16052,1226708,5692
284,2508,1254,15784,1162125,5692
285,2418,1209,15296,1153667,5628
286,2650,1325,16579,1212084,5756
287,2640,1320,16531,1210083,5820
288,2556,1278,16076,1189125,5756
289,2696,1348,16853,1268792,5884
290,2338,1169,14891,1129709,5756
291,2414,1207,15316,1150583,5948
292,2558,1279,16115,1189791,6012
293,2562,1281,16144,1222917,5884
294,2670,1335,16745,1259000,5948
295,2442,1221,15498,1159833,6076
296,2192,1096,14130,1060791,5884
297,2690,1345,16876,1276333,5884
298,2404,1202,15310,1152625,6076
299,2592,1296,16351,1263792,5820
300,2620,1310,16512,1225834,5948
301,2698,1349,16948,1292250,6012
302,2692,1346,16922,1265416,5948
303,2590,1295,16368,1243875,5884
304,2792,1396,17486,1315000,6012
305,2944,1472,18329,1381125,6076
306,2714,1357,17071,1304458,6140
307,2564,1282,16253,1221500,5948
308,2612,1306,16524,1252042,5948
309,2926,1463,18258,1377792,6236
310,2606,1303,16505,1248375,6364
311,2868,1434,17953,1331583,6300
312,3106,1553,19269,1472500,6300
313,2854,1427,17890,1363542,6492
314,2698,1349,17039,1287125,6364
315,3198,1599,19796,1517542,6364
316,2920,1460,18274,1377667,6492
317,2886,1443,18094,1367583,6492
318,2912,1456,18244,1382667,6492
319,3046,1523,18988,1419500,6428
320,3012,1506,18808,1435208,6556
321,2934,1467,18386,1392541,6428
322,2806,1403,17689,1324958,6556
323,3226,1613,20006,1514625,6556
324,2760,1380,17450,1315625,6428
325,3186,1593,19800,1486500,6620
326,3102,1551,19345,1490625,6684
327,2966,1483,18604,1402458,6620
328,3162,1581,19689,1509125,6428
329,2974,1487,18662,1405250,6556
330,2984,1492,18724,1414375,6620
331,3192,1596,19875,1486042,6492
332,3054,1527,19123,1473750,6620
333,3108,1554,19427,1481708,6492
334,3182,1591,19841,1500208,6620
335,3014,1507,18924,1457083,6684
336,3056,1528,19162,1445125,6556
337,3302,1651,20522,1532542,6684
338,3476,1738,21486,1624416,6556
339,3154,1577,19722,1476875,6620
340,3154,1577,19729,1462208,6556
341,3218,1609,20088,1530625,6748
342,3292,1646,20502,1549375,6556
343,3246,1623,20256,1547542,6556
344,3094,1547,19427,1455208,6684
345,3162,1581,19808,1497875,6748
346,3248,1624,20288,1551084,6620
347,3292,1646,20537,1572875,6684
348,3404,1702,21160,1589667,6748
349,3194,1597,20012,1521875,6620
350,3428,1714,21306,1598500,6620
351,3456,1728,21467,1653833,6812
352,3112,1556,19582,1728709,6876
353,3450,1725,21448,1677292,7068
354,3546,1773,21983,1682625,7196
355,3624,1812,22419,1689875,7132
356,3500,1750,21744,1661625,7068
357,3638,1819,22510,1699625,7068
358,3478,1739,21637,1664583,7196
359,3876,1938,23833,1779833,7260
360,3840,1920,23642,1766875,7132
361,3358,1679,20998,1584084,7196
362,3544,1772,22028,1657084,7132
363,3354,1677,20990,1586584,7324
364,3600,1800,22350,1681875,7388
365,3570,1785,22192,1703834,7196
366,3296,1648,20692,1618291,7196
367,3350,1675,20996,1656875,7388
368,3652,1826,22664,1755583,7452
369,3606,1803,22418,1700542,7388
370,3432,1716,21468,1636833,7324
371,3514,1757,21926,1669583,7388
372,3946,1973,24309,1825292,7260
373,3686,1843,22886,1752875,7324
374,3822,1911,23641,1815667,7324
375,3630,1815,22592,1715042,7196
376,3798,1899,23523,1771375,7260
377,3744,1872,23233,1756417,7260
378,3466,1733,21711,1676541,7324
379,3838,1919,23764,1810209,7260
380,3698,1849,23001,1784625,7388
381,3812,1906,23635,1798375,7452
382,3828,1914,23730,1769375,7324
383,3920,1960,24243,1837167,7388
384,3934,1967,24327,1849083,7452
385,3888,1944,24081,1840292,7452
386,3890,1945,24099,1825584,7452
387,4030,2015,24876,1887125,7452
388,4366,2183,26731,2017583,7452
389,4296,2148,26353,1998625,7516
390,4106,2053,25315,1891416,7580
391,4012,2006,24805,1896667,7388
392,4606,2303,28079,2126459,7452
393,4026,2013,24896,1892125,7516
394,4036,2018,24958,1880291,7516
395,4070,2035,25152,1914375,7516
396,3976,1988,24642,1880583,7516
397,4304,2152,26453,2040542,7516
398,4370,2185,26823,2026875,7516
399,4180,2090,25785,1923625,7452
400,4122,2061,25473,1909083,7452
401,4144,2072,25601,1924125,8028
402,4046,2023,25069,1926375,8028
403,3996,1998,24801,1881667,8028
404,3852,1926,24016,1884208,7900
405,4256,2128,26245,2034709,8156
406,4224,2112,26076,1998958,7964
407,4070,2035,25236,1942583,8028
408,4118,2059,25507,1906167,8092
409,4124,2062,25547,1928375,8156
410,4264,2132,26324,1986125,7964
411,4046,2023,25132,1898916,8284
412,4304,2152,26558,2022209,8156
413,4028,2014,25047,1911958,8220
414,4050,2025,25175,1938542,8156
415,4392,2196,27063,2080292,8028
416,4780,2390,29204,2197500,8028
417,4306,2153,26604,2003208,8220
418,4216,2108,26116,2006583,8092
419,4332,2166,26761,2060333,8092
420,4280,2140,26482,2003833,8156
421,4474,2237,27556,2095208,8156
422,4224,2112,26188,1981208,8156
423,4468,2234,27537,2132208,8284
424,4570,2285,28105,2153041,8284
425,4826,2413,29520,2243458,8220
426,4558,2279,28053,2146333,8284
427,4678,2339,28720,2182834,8092
428,4886,2443,29871,2244291,8284
429,4388,2194,27139,2086834,8348
430,4432,2216,27388,2121834,8220
431,4560,2280,28099,2124625,8284
432,4702,2351,28887,2242542,8220
433,4424,2212,27365,2100917,8220
434,4784,2392,29352,2245667,8284
435,4408,2204,27291,2065833,8284
436,4784,2392,29366,2217500,8220
437,4660,2330,28691,2189375,8284
438,4484,2242,27730,2091458,8348
439,4670,2335,28760,2153125,8412
440,4708,2354,28976,2218208,8284
441,4078,2039,25518,1940917,8284
442,4970,2485,30431,2278292,8476
443,4740,2370,29173,2184667,8412
444,4320,2160,26870,2071375,8604
445,4872,2436,29913,2255333,8540
446,4572,2286,28270,2165333,8476
447,4652,2326,28717,2162334,8476
448,4872,2436,29934,2283333,8476
449,4822,2411,29666,2278083,8476
450,4760,2380,29332,2240333,8540
451,5130,2565,31374,2345958,8412
452,4532,2266,28092,2128458,8220
453,5178,2589,31652,2447709,8540
454,4896,2448,30108,2274875,8476
455,5208,2604,31831,2423709,8604
456,4724,2362,29176,2239250,8540
457,4788,2394,29535,2257167,8860
458,5156,2578,31566,2390625,8988
459,5292,2646,32321,2474250,9052
460,5092,2546,31228,2421375,8860
461,4842,2421,29860,2263792,9052
462,4810,2405,29691,2286083,9180
463,4862,2431,29984,2252500,9116
464,5102,2551,31311,2413416,9244
465,5320,2660,32517,2435250,9116
466,5194,2597,31831,2410209,9116
467,5212,2606,31937,2388458,9116
468,5190,2595,31823,2402417,9244
469,5402,2701,32996,2484000,8988
470,5128,2564,31496,2401792,9244
471,5378,2689,32878,2482958,9244
472,5760,2880,34986,2635917,9308
473,5646,2823,34366,2587958,9244
474,5634,2817,34307,2556250,9180
475,4962,2481,30618,2312458,9244
476,5476,2738,33452,2523667,9116
477,5546,2773,33844,2554375,9052
478,5380,2690,32938,2489375,9180
479,5568,2784,33979,2552583,9308
480,5568,2784,33986,2568458,9244
481,5206,2603,32002,2464875,9180
482,5370,2685,32911,2531709,9116
483,5872,2936,35679,2733875,9372
484,5508,2754,33684,2546416,9372
485,5598,2799,34186,2622625,9180
486,5122,2561,31575,2875334,9244
487,5448,2724,33375,2604541,9308
488,5250,2625,32293,2518958,9244
489,5748,2874,35039,2647333,9308
490,5424,2712,33264,2535708,9372
491,5626,2813,34382,2602000,9308
492,5368,2684,32970,2497750,9244
493,5456,2728,33461,2559209,9116
494,5424,2712,33292,2520500,9436
495,5546,2773,33970,2553459,9372
496,5432,2716,33350,2528958,9116
497,5796,2898,35359,2699875,9436
498,5654,2827,34585,2646334,9308
499,5556,2778,34053,2556667,9436
500,5942,2971,36183,2706375,9372
501,6018,3009,36608,2739416,9564
502,5640,2820,34536,2589583,9372
503,5660,2830,34653,2645459,9372
504,5496,2748,33758,2588709,9564
505,5454,2727,33534,2517500,9436
506,6098,3049,37083,2843792,9436
507,5958,2979,36320,2722291,9628
508,5838,2919,35667,2693792,9692
509,5714,2857,34992,2618375,9436
510,5720,2860,35032,2665500,9500
511,5964,2982,36381,2741208,9372
512,5832,2916,35662,2722209,9436
513,6078,3039,37022,3302917,9436
514,5854,2927,35797,3219167,9500
515,5752,2876,35243,2671500,9500
516,5894,2947,36031,2729750,9500
517,6194,3097,37688,2864750,9372
518,6168,3084,37552,2841458,9500
519,5988,2994,36569,2745375,9500
520,6328,3164,38446,2904417,9500
521,6020,3010,36759,2816083,10140
522,6364,3182,38658,2966166,10012
523,6556,3278,39721,2996667,10140
524,6618,3309,40069,3019375,10268
525,6376,3188,38745,2928417,10076
526,6280,3140,38224,2890334,10204
527,6044,3022,36933,2818709,10140
528,6412,3206,38964,2907250,10140
529,6252,3126,38091,2879750,10460
530,5874,2937,36019,2703708,10268
531,5616,2808,34607,2630833,10204
532,5738,2869,35285,2700958,10204
533,6472,3236,39329,2965416,10268
534,6476,3238,39358,2989250,10204
535,6526,3263,39640,3000125,10332
536,5984,2992,36666,2804417,10268
537,6098,3049,37300,2798791,10332
538,6628,3314,40222,3085291,10268
539,6286,3143,38348,2904584,10268
540,6030,3015,36947,2858667,10396
541,6532,3266,39715,3077666,10268
542,6662,3331,40437,3085167,10396
543,6058,3029,37122,2859708,10396
544,5802,2901,35721,2718084,10396
545,6498,3249,39556,3000167,10396
546,6714,3357,40751,3088250,10396
547,6544,3272,39823,3037667,10396
548,6882,3441,41689,3123291,10460
549,6774,3387,41102,3105959,10332
550,6056,3028,37160,2826625,10460
551,6830,3415,41424,3134625,10524
552,6230,3115,38131,2868417,10268
553,7104,3552,42945,3210708,10460
554,6562,3281,39971,2995209,10460
555,6920,3460,41947,3169375,10332
556,6836,3418,41492,3166917,10460
557,6438,3219,39310,2976958,10396
558,6944,3472,42100,3147292,10524
559,7246,3623,43768,3273625,10460
560,6486,3243,39595,3002917,10524
561,6856,3428,41637,3179417,10396
562,7128,3564,43140,3287291,10460
563,7164,3582,43345,3236125,10524
564,6796,3398,41328,3134625,10588
565,6780,3390,41247,3087333,10588
566,6638,3319,40473,3074000,10460
567,6746,3373,41074,3145583,10332
568,6938,3469,42137,3290667,10652
569,7410,3705,44740,3408375,10684
570,7010,3505,42547,3219125,10460
571,7248,3624,43863,3286542,10460
572,7422,3711,44827,3377375,10588
573,7002,3501,42524,3227375,10652
574,7078,3539,42949,3216500,10524
575,7308,3654,44221,3383875,10524
576,6824,3412,41566,3157417,10588
577,6974,3487,42398,3235875,10684
578,7132,3566,43274,3291875,10588
579,6886,3443,41928,3183458,10524
580,7060,3530,42892,3246709,10620
581,7144,3572,43361,3244291,10652
582,7136,3568,43324,3254459,10588
583,6934,3467,42220,3191625,10652
584,6996,3498,42568,3225750,10588
585,7000,3500,42597,3278875,10780
586,6822,3411,41625,3219459,10780
587,7206,3603,43744,3373750,10940
588,7594,3797,45885,3449125,10716
589,7742,3871,46706,3517167,10780
590,7502,3751,45393,3428000,10844
591,7096,3548,43167,3280000,10780
592,7328,3664,44450,3416583,10652
593,7144,3572,43445,3270708,11548
594,7364,3682,44662,3505291,11292
595,7234,3617,43954,3391041,11548
596,7388,3694,44808,3360791,11356
597,7474,3737,45288,3398750,11292
598,7424,3712,45020,3373708,11356
599,7702,3851,46556,3513250,11484
600,7286,3643,44275,3409291,11612
601,7708,3854,46603,3484417,11548
602,7550,3775,45741,3429584,11548
603,7580,3790,45913,3476458,11612
604,7488,3744,45414,3537167,11484
605,7662,3831,46378,3510083,11484
606,8304,4152,49916,3735458,11676
607,7648,3824,46315,3569667,11548
608,7294,3647,44375,3401417,11612
609,7510,3755,45570,3425750,11676
610,7590,3795,46017,3482709,11484
611,8000,4000,48279,3645291,11420
612,8022,4011,48407,3771167,11484
613,8002,4001,48304,3650500,11548
614,8252,4126,49686,3772625,11484
615,8064,4032,48659,3682500,11740
616,7950,3975,48039,3599791,11548
617,7660,3830,46451,3514250,11548
618,8054,4027,48625,3635125,11548
619,7856,3928,47543,3598583,11676
620,8242,4121,49673,3754000,11612
621,8194,4097,49416,3781916,11740
622,7876,3938,47674,3630042,11612
623,8262,4131,49804,3756708,11548
624,8044,4022,48612,3677125,11548
625,7910,3955,47882,3619875,11676
626,7908,3954,47878,3628917,11740
627,7974,3987,48248,3651208,11804
628,7924,3962,47980,3636708,11804
629,8288,4144,49989,3809375,11868
630,7758,3879,47081,3539875,11740
631,8078,4039,48848,3657791,11804
632,7780,3890,47216,3574167,11740
633,8080,4040,48873,3666750,11996
634,8140,4070,49210,3775166,11868
635,7976,3988,48315,3699208,11676
636,7586,3793,46177,3511750,11804
637,8152,4076,49297,3738375,11932
638,7790,3895,47313,3628500,11740
639,8024,4012,48607,3751167,11740
640,8118,4059,49131,3733875,11740
641,8494,4247,51206,3829666,12060
642,8220,4110,49706,3769375,11804
643,8302,4151,50164,3837333,12060
644,7986,3993,48433,3730584,11996
645,8222,4111,49738,3767917,11932
646,8556,4278,51582,3937542,11996
647,8222,4111,49752,3810833,11804
648,8576,4288,51706,3997417,11804
649,8256,4128,49953,3959792,11868
650,8730,4365,52567,4035708,11804
651,8398,4199,50748,3808459,11868
652,8754,4377,52713,4064959,11932
653,7984,3992,48485,3646250,11932
654,8156,4078,49438,3754541,11996
655,8430,4215,50952,3882833,12124
656,8748,4374,52708,4091417,11804
657,8350,4175,50526,3868959,11996
658,8896,4448,53536,3999292,12028
659,8996,4498,54093,4089375,12060
660,8792,4396,52978,4009792,11996
661,8714,4357,52556,3984917,12124
662,8646,4323,52189,3923167,11804
663,8926,4463,53736,4056667,12188
664,9040,4520,54370,4149666,12316
665,8734,4367,52694,4036000,12060
666,8926,4463,53757,4057125,12060
667,9102,4551,54732,4140125,12124
668,9190,4595,55223,4237750,12188
669,8568,4284,51809,4012875,12124
670,9130,4565,54907,4244333,11996
671,9212,4606,55365,4237000,12124
672,8802,4401,53117,4026083,12060
673,8994,4497,54180,4190208,12892
674,9172,4586,55166,4178292,12764
675,9046,4523,54480,4221500,12700
676,8658,4329,52353,4097333,12828
677,8328,4164,50545,3807042,12828
678,8802,4401,53159,4105083,13084
679,9044,4522,54497,4137042,12956
680,9046,4523,54515,4220000,12828
681,9140,4570,55039,4227917,12860
682,9120,4560,54936,4246250,12892
683,9130,4565,54998,4163917,12956
684,9110,4555,54895,4153125,13020
685,8946,4473,54000,4098375,12828
686,9230,4615,55569,4214167,12956
687,9032,4516,54487,4085750,13020
688,9360,4680,56298,4326584,13084
689,9108,4554,54919,4160750,13212
690,9062,4531,54673,4178459,12988
691,9056,4528,54647,4187583,13020
692,8976,4488,54214,4121291,12956
693,8866,4433,53616,4071333,13020
694,9050,4525,54635,4241084,13180
695,9294,4647,55984,4366917,12892
696,9552,4776,57410,4340041,12892
697,9068,4534,54755,4146042,13116
698,9216,4608,55576,4281417,13084
699,9704,4852,58267,4397542,13180
700,9434,4717,56789,4260541,13212
701,9070,4535,54794,4168833,13084
702,9810,4905,58871,4499250,13148
703,9492,4746,57129,4384125,13212
704,9304,4652,56102,4307667,13020
705,8992,4496,54393,4198167,13020
706,9630,4815,57909,4461917,13148
707,9976,4988,59819,4511208,13212
708,9730,4865,58473,4425791,13212
709,9404,4702,56687,4297500,13212
710,9842,4921,59103,4464208,13148
711,9926,4963,59572,4510875,13244
712,9776,4888,58754,4400708,13148
713,9740,4870,58563,4480791,13084
714,10158,5079,60869,4694958,13212
715,10082,5041,60458,4568625,13148
716,9680,4840,58254,4417375,13148
717,10326,5163,61814,4717166,13148
718,9864,4932,59280,4566042,13020
719,9880,4940,59375,4538583,13244
720,9658,4829,58161,4360708,13212
721,9932,4966,59675,4508417,13052
722,9908,4954,59550,4523916,13212
723,10258,5129,61482,4635583,13308
724,10166,5083,60983,4562292,13212
725,10836,5418,64675,4824666,13276
726,10366,5183,62097,4691209,13340
727,10054,5027,60388,4571458,13276
728,10470,5235,62683,4687667,13404
729,9850,4925,59280,4560250,13212
730,10034,5017,60299,4592500,13276
731,10378,5189,62198,4660709,13404
732,10208,5104,61270,4638042,13340
733,10148,5074,60947,4619292,13276
734,9416,4708,56928,4329584,13340
735,10100,5050,60697,4554250,13468
736,9914,4957,59681,4613500,13340
737,9568,4784,57785,4381750,13404
738,10706,5353,64051,4877417,13436
739,10578,5289,63354,4780291,13564
740,10494,5247,62899,4908916,13596
741,10224,5112,61421,4612917,13404
742,10090,5045,60691,4735833,13692
743,10130,5065,60918,4613250,13404
744,9986,4993,60133,4513750,13468
745,10412,5206,62483,4716791,13372
746,10004,5002,60246,4602584,13276
747,10868,5434,65005,4902167,13532
748,10474,5237,62845,4711792,13468
749,10210,5105,61400,4651625,13500
750,10478,5239,62881,4840375,13564
751,11038,5519,65968,5063958,13628
752,10468,5234,62840,4712666,13436
753,10556,5278,63331,4775459,13532
754,10782,5391,64581,4999125,13532
755,10740,5370,64357,4860083,13564
756,10096,5048,60822,4639708,13596
757,10428,5214,62655,4876917,13436
758,10662,5331,63949,4925667,13660
759,10582,5291,63516,4807167,13532
760,11124,5562,66504,4976291,13468
761,11072,5536,66225,5116500,14268
762,10350,5175,62261,4705708,14524
763,10692,5346,64149,4849334,14332
764,11232,5616,67126,5082167,14652
765,10856,5428,65065,4955625,14492
766,10770,5385,64599,4974625,14524
767,10702,5351,64232,4865167,14492
768,10596,5298,63656,4775375,14460
769,10764,5382,64587,4925375,14524
770,11118,5559,66541,5110625,14396
771,10720,5360,64359,4931500,14588
772,11088,5544,66390,4973417,14268
773,11296,5648,67541,5102292,14332
774,10898,5449,65359,4953208,14524
775,10710,5355,64332,4982916,14652
776,11194,5597,67001,5143500,14460
777,11096,5548,66469,5116792,14524
778,11172,5586,66894,5101250,14524
779,11272,5636,67451,5181459,14524
780,11192,5596,67018,5017584,14588
781,11514,5757,68796,5141750,14620
782,10862,5431,65217,5007167,14524
783,11506,5753,68766,6257500,14652
784,11058,5529,66309,5242917,14652
785,11110,5555,66602,5039458,14780
786,10658,5329,64123,4820500,14716
787,11258,5629,67430,5157542,14684
788,11244,5622,67360,5038875,14524
789,12008,6004,71569,5501833,14556
790,11542,5771,69013,5259208,14620
791,10546,5273,63542,4818458,14716
792,10726,5363,64539,4847375,14716
793,11628,5814,69507,5258584,14716
794,11308,5654,67754,5197125,14716
795,11262,5631,67508,5132959,14876
796,11436,5718,68472,5177167,14812
797,11626,5813,69524,5355834,14748
798,11174,5587,67045,5145667,14780
799,11234,5617,67382,5149959,14780
800,11490,5745,68797,5206167,14652
801,11222,5611,67330,5188709,14780
802,11098,5549,66655,5010208,14844
803,11236,5618,67421,5146917,14844
804,11542,5771,69111,5233375,15036
805,11288,5644,67721,5127042,14844
806,11682,5841,69895,5293792,14780
807,11416,5708,68439,5234250,14972
808,11476,5738,68776,5297208,14972
809,11550,5775,69190,5251458,14844
810,11412,5706,68438,6514375,15004
811,11518,5759,69028,5173667,14876
812,11634,5817,69673,5216542,14940
813,12122,6061,72364,5471916,14876
814,11722,5861,70171,5318334,14716
815,11994,5997,71674,5413541,15004
816,11222,5611,67435,5120458,14812
817,11996,5998,71699,5465166,14812
818,11850,5925,70903,5412125,14876
819,10952,5476,65971,5134042,14812
820,11788,5894,70576,5466208,14780
821,12026,6013,71892,5539625,14844
822,12466,6233,74319,5617583,14812
823,12622,6311,75184,5777875,15036
824,12144,6072,72562,5435292,14940
825,11750,5875,70402,5328875,15036
826,12546,6273,74787,5641084,14940
827,12738,6369,75850,5661125,15196
828,12434,6217,74185,5654292,14876
829,12424,6212,74137,5649625,15004
830,12212,6106,72978,5566208,14972
831,12992,6496,77275,5904500,15004
832,12474,6237,74433,5603666,14908
833,12180,6090,72823,5586375,14972
834,13038,6519,77549,5852458,14844
835,11572,5786,69493,5318708,15132
836,12640,6320,75374,5698209,15196
837,12118,6059,72510,5746584,15132
838,12218,6109,73067,5472208,15100
839,12480,6240,74515,5690666,14972
840,12652,6326,75468,5660583,14844
841,12102,6051,72450,5532125,15036
842,12520,6260,74756,5638500,15132
843,12040,6020,72123,5405708,15100
844,12108,6054,72504,5432166,15036
845,11990,5995,71862,5497959,15196
846,12968,6484,77248,5831959,15100
847,11790,5895,70776,5373292,15164
848,12084,6042,72400,5539709,15324
849,12142,6071,72726,5505375,15260
850,12138,6069,72711,5515917,15100
851,12862,6431,76700,5738208,15388
852,12280,6140,73506,5627084,15324
853,12484,6242,74635,5662083,15260
854,12590,6295,75225,5692709,15292
855,12792,6396,76343,5767792,15324
856,12566,6283,75107,5627167,15100
857,12310,6155,73706,5529833,15164
858,12820,6410,76518,5903417,15164
859,13278,6639,79044,6037584,15356
860,12908,6454,77016,5830958,15260
861,12412,6206,74295,5624416,16092
862,13026,6513,77679,5872084,16060
863,12806,6403,76476,5907125,16124
864,13152,6576,78386,5979125,16284
865,12578,6289,75236,5636042,16156
866,12520,6260,74924,5788833,16188
867,13214,6607,78748,6148292,16252
868,12914,6457,77105,5948041,15996
869,12798,6399,76474,5791958,16348
870,12880,6440,76932,5976750,16348
871,13308,6654,79293,6174417,16316
872,13028,6514,77760,5910416,16380
873,13298,6649,79252,5930417,16316
874,13262,6631,79061,6061625,16284
875,13400,6700,79827,6037125,16348
876,12860,6430,76864,5951459,16348
877,13088,6544,78125,6154417,16380
878,13272,6636,79144,6043375,16124
879,14020,7010,83265,6275542,16220
880,13270,6635,79147,6076000,16316
881,13930,6965,82784,6241541,16604
882,12594,6297,75443,5816125,16508
883,13526,6763,80576,6075792,16444
884,13780,6890,81980,6190209,16380
885,14204,7102,84319,6354458,16476
886,14030,7015,83369,6290709,16476
887,13478,6739,80340,6078625,16316
888,13164,6582,78620,5991291,16316
889,14046,7023,83478,6236500,16316
890,13826,6913,82275,6322583,16476
891,13420,6710,80049,6209791,16220
892,13524,6762,80628,6111125,16316
893,13934,6967,82890,6266250,16412
894,13740,6870,81830,6180667,16540
895,13882,6941,82618,6305958,16316
